player_id,player_name,position,n_press,n_rows,pos_total,exec_total,check_total,check_per_press
7c6b27d0-8b1b-dd6d-cfed-b6769b895e8d,"Maggio, Matthew",F,5,,0.10360648983930218,0.5503508448599622,0.6539573346992644,0.13079146693985289
da1e315e-d850-b54c-fd20-780097393ec1,"McKinnon, Ian",F,1,,0.030791466939874317,0.09999999999997852,0.13079146693985283,0.13079146693985283
09f381c0-6a47-8eff-31ea-e1c938853285,"Mcallister, Ryan",F,1,,0.03784742902559659,0.09294403791425618,0.13079146693985277,0.13079146693985277
3ab76805-5e56-a960-0295-c331ce09ab46,"Duarte, Mark",RW,1,,0.026443641889519996,0.10434782505033265,0.13079146693985264,0.13079146693985264
dadedaa6-e902-9a20-3ed6-79615ec3037d,"van De Leest, Jackson",D,1,,0.018851166475245807,0.11194030046460642,0.13079146693985222,0.13079146693985222
fb552805-85bd-8c07-47c1-c5d02c994def,"Honzek, Samuel",LW,1,,0.026443641889520197,0.10434782505033166,0.13079146693985186,0.13079146693985186
faf5e9e0-21ec-2d97-a6f5-98596729e066,"Krys, Luke",D,1,,-0.03665039290145862,0.16744185984131033,0.13079146693985172,0.13079146693985172
9120172d-54de-9906-e916-1e5ce36bfcc8,"Hryckowian, Justin",C,1,,-0.03665039290145862,0.16744185984131033,0.13079146693985172,0.13079146693985172
1478b5df-3f0a-5c6c-2819-58f814f92e05,"McClennon, Connor",F,2,,-0.04061971106442112,0.3022026449441242,0.26158293387970305,0.13079146693985153
0bd61d8a-c664-b1f0-5ec3-6ecf708679d7,"Vanroboys, Lucas",F,1,,-0.04982527245238968,0.1806167393922407,0.13079146693985103,0.13079146693985103
fcb7255e-3c02-bfc0-3a73-ca1b90953aca,"Anhorn, Dylan",D,2,,0.019950281597042294,0.24163265228265973,0.26158293387970205,0.13079146693985103
93287ee7-f6cd-636b-e83c-9a63094f9c0d,"Vincent, Anthony",F,1,,-0.04982527245238968,0.1806167393922407,0.13079146693985103,0.13079146693985103
d02b010f-8cb4-7c7b-9319-50dd7c95cab2,"Kuefler, Daylan",F,1,,0.037847429025596194,0.09294403791425429,0.1307914669398505,0.1307914669398505
1c9700dd-60dd-69e8-fde4-ed7e872fe2e1,"Walker, Cooper",C,1,,-0.02868565667823943,0.15947712361808963,0.1307914669398502,0.1307914669398502
08561f93-bc89-bd96-1bab-6905b3f7e9c7,"Villeneuve, William",D,2,,-0.014794082426158726,0.27637701630585904,0.26158293387970033,0.13079146693985017
67b8ed43-a1e4-2118-c376-832d94f2e5ed,"Voyer, Alex-Olivier",RW,1,,0.03784742902559691,0.09294403791425135,0.13079146693984825,0.13079146693984825
e6793d76-c12a-24b3-375e-eaca9cd7dfc9,"Pinard, Simon",F,1,,-0.04982527245238975,0.1806167393922359,0.13079146693984617,0.13079146693984617
665699cd-274f-78a9-d163-2779fc7210a0,"Singleton, Tate",C,1,,-7.273007588160584e-05,0.13086419701572743,0.13079146693984584,0.13079146693984584
d355580c-76bd-6feb-cb4a-c789e8954d9e,"Zloty, Benjamin",D,1,,0.009205561387968375,0.12158590555187723,0.1307914669398456,0.1307914669398456
75af17b8-2f42-25a1-947f-299ac164603e,"Hillis, Cam",RW,5,17.0,0.10309790889464918,0.47220961056953253,0.5753075194641817,0.11506150389283634
82b3d9a5-d885-129a-d048-8a61788abdb8,"Pastujov, Sasha",LW,6,,0.18519769017951276,0.39955111145964844,0.5847488016391612,0.09745813360652687
a7b63685-8457-dc4d-e569-f210f20260c4,"Poolman, Colton",D,5,,-0.04879170378825992,0.5027490384875696,0.45395733469930966,0.09079146693986193
787a8432-19e0-0887-53f2-a9f68ba36658,"Poirier, Jeremie",D,5,,0.0511213699795493,0.38553383145473064,0.43665520143427994,0.08733104028685598
8c885fad-a1cf-d44e-ff3c-1975721abdbc,"DeSimone, Nick",D,13,27.0,0.30227812274694144,0.7700561379170769,1.0723342606640185,0.08248725082030911
901235fc-1283-6bef-78e7-d9ba49b910c5,"Benoit, Simon",D,7,31.0,0.0029607131450203913,0.5730899272112098,0.5760506403562302,0.0822929486223186
e9563f4f-7930-e1a6-b216-d97b3048803b,"Trivigno, Bobby",LW,4,,-0.10705274836842317,0.43021861612788026,0.3231658677594571,0.08079146693986428
35f3a7f5-9cc0-b826-da68-5809c32a4aae,"Robert, Felix",RW,4,,-0.009744477735222672,0.3329103454946786,0.3231658677594559,0.08079146693986397
b8a3ba2c-d581-c3c6-e6ca-154f5e8ed1f3,"Frank, Ethen",C,4,,-0.10949957119051806,0.43266543894997356,0.3231658677594555,0.08079146693986387
7cb3042e-45eb-45ed-256b-52f95468e17e,"Stranges, Antonio",F,8,,-0.009743279399999725,0.6560750149189096,0.6463317355189099,0.08079146693986373
67c9940a-3733-2962-f9b4-f523a2d1df8f,"Ciona, Lucas",LW,4,,-0.02218459443873238,0.34535046219818677,0.3231658677594544,0.0807914669398636
8b6563d6-4321-a561-d6be-2532b12ba7fa,"Sedoff, Christoffer",D,8,,-0.0702020781065166,0.7165338136254213,0.6463317355189048,0.0807914669398631
c7b3f922-86b9-8842-3b94-49930e85939c,"Chiasson, Jake",RW,4,,0.009783849402003969,0.31338201835744617,0.3231658677594501,0.08079146693986253
18c5295c-17f0-185e-9344-be3f0f3b9f01,"Berard, Ben",LW,7,,0.014484350568197642,0.533753784745822,0.5482381353140197,0.07831973361628852
5ed92cf2-bc71-8b27-ceef-13805029dcbc,"Lapierre, Hendrix",C,42,198.0,1.350755384564005,1.8747094487451503,3.2254648333091556,0.07679678174545608
5d57a0cd-df56-aefd-3d80-d4fb6925e3fe,"Grushnikov, Artyom",D,8,,-0.02768900381108743,0.6394164727999399,0.6117274689888524,0.07646593362360656
fd45525b-8660-6dbf-0ae5-1589daee800f,"McMann, Bobby",C,7,25.0,0.12378720482679395,0.4079138141910784,0.5317010190178724,0.07595728843112462
20e6209d-373a-ce4a-1c9c-0a40ea6ef7ff,"Katchouk, Boris",LW,8,24.0,0.0853346285941867,0.46951769882061395,0.5548523274148006,0.06935654092685008
ceb3ffdc-2d60-534b-ff06-be2066c3cf70,"Sandelin, Ryan",F,13,,0.452213993113713,0.42627649928124134,0.8784904923949544,0.06757619172268879
a1c96f84-a9a7-2be7-224a-660944dc9cd8,"Fairbrother, Gianni",D,1,2.0,-0.05889925484016923,0.12481561554980458,0.06591636070963536,0.06591636070963536
5a19d98a-9812-e36d-7c3e-df3822110857,"Furry, Brendan",LW,9,,-0.07678450176602597,0.669303437694761,0.5925189359287351,0.06583543732541501
a32b68b4-14dd-9705-fe8a-8ceca2df263c,"Armia, Joel",RW,10,39.0,0.04760048069833214,0.5963743056782714,0.6439747863766035,0.06439747863766035
f2811315-a63a-c5b6-95d0-80e2cb18975e,"Pospisil, Martin",C,9,40.0,0.11220207727201538,0.4656871613069668,0.5778892385789822,0.06420991539766469
7654aef7-b9f3-a41c-bd8c-5746babb1db9,"Neuchev, Viktor",RW,3,,-0.06815515605080438,0.2605295568704081,0.1923744008196037,0.06412480027320124
b6a7a39b-58cc-cfcd-fea9-ccffe90ab4fe,"Lewandowski, Mitchell",LW,3,,-0.045277666275390115,0.2376520670949937,0.19237440081960358,0.0641248002732012
ebe4714b-a994-8466-487a-f68dd624f182,"Halliday, Stephen",C,3,,-0.15207004246579267,0.34444444328539614,0.19237440081960347,0.06412480027320115
5193e419-63d9-1421-640b-06417842d3e2,"Mancini, Victor",D,3,,-0.013261540954009042,0.20563594177361094,0.1923744008196019,0.06412480027320062
93be18e6-1e64-51e4-e3ee-d151608ef10b,"MacArthur, Bennett",LW,3,,-0.07685242087859062,0.2692268216981922,0.19237440081960155,0.06412480027320051
a340d31a-27b5-a8d5-bfb1-edfe27cf1e5d,"Gicewicz, Carson",C,3,,0.0014055386436983425,0.190968862175903,0.19237440081960133,0.06412480027320044
b5481001-4f1e-846a-ba32-45495dd123eb,"Golder, Carson",RW,6,,0.020402967980108117,0.36434583365909023,0.38474880163919833,0.06412480027319972
94f219b6-0ac1-9b23-69b8-1b954af026c9,"Zlodeyev, Dmitri",F,3,,-0.11092062683122828,0.30329502765082517,0.1923744008195969,0.06412480027319896
8b9b4b63-03ae-91fb-4bc5-905211a4f5af,"Johnson, Isaac",RW,3,,0.02401889714131473,0.16835550367827717,0.1923744008195919,0.0641248002731973
2766277d-aa8c-2da8-d328-62f1cbf03279,"Duehr, Walker",RW,6,19.0,0.3262602051485157,0.05698782033468357,0.3832480254831993,0.06387467091386655
68314a41-fbd6-d896-fb13-c348f321b1e6,"Wedman, Matthew",LW,70,292.0,0.9709550035681244,3.293722870963464,4.264677874531588,0.060923969636165545
2b6fc981-185e-a9b2-ba8c-149db137f2cb,"Nychuk, Chad",D,3,,-0.11703107757872838,0.29210334513329894,0.17507226755457056,0.058357422518190184
472ae96c-4b00-987d-520b-b7574439702c,"Carpenter, Ryan",C,33,157.0,0.532652506690192,1.389247326133602,1.9218998328237942,0.05823938887344831
d8b45f27-27ab-1ac3-7858-ddf31bbf62b0,"Ivan, Ivan",F,14,,0.4390981231628993,0.37018383617194983,0.8092819593348491,0.05780585423820351
05673e68-1d9f-8728-7874-b41679600750,"Anderson, Joey",RW,35,131.0,0.7163149701974205,1.30055240501072,2.0168673752081405,0.05762478214880402
2fcd5eda-6ffa-3088-c189-0b3342a16345,"Fortier, Gabriel",C,142,506.0,0.6863880547034962,7.413178703851357,8.099566758554854,0.05703920252503418
5a5d0830-e103-4d21-f233-e649aa2cb119,"Kesselring, Mike",D,19,48.0,0.12672536600759085,0.9383068059561273,1.0650321719637181,0.05605432484019569
70440719-b72e-82a5-613d-20867495af20,"Marino, Kyle",RW,16,,0.0035850826749658717,0.8890783883629362,0.892663471037902,0.055791466939868875
c50ee147-78c1-e97c-f042-2810c51adffc,"Shaw, Mason",LW,59,194.0,-0.06266300915468409,3.2326692344832786,3.1700062253285943,0.05372891907336601
9b65e913-a13d-a05b-9427-55f8feacc295,"Bitten, William",F,183,614.0,1.6546174618750578,8.174268187943397,9.828885649818455,0.053709757649281174
b5612f31-b1a0-8934-f8b5-5f980f2cb2a0,"Luneau, Tristan",D,24,60.0,0.3151158883197801,0.950769052470219,1.265884940789999,0.05274520586624996
49ac45b2-bab8-bd73-861d-5c244da1ec2c,"Aamodt, Wyatt",D,5,,0.05372933724737072,0.2002279974519801,0.25395733469935083,0.05079146693987017
4d078dae-3c80-5494-dfe0-cc6cb4da38e7,"McKay, Riley",F,5,,-0.03430248892090968,0.28825982362025654,0.25395733469934684,0.05079146693986937
5dce00f3-ba59-bbe3-62ad-cbb2a438bbb6,"Ansons, Raivis",C,5,,0.11308099085305373,0.14087634384629236,0.2539573346993461,0.050791466939869225
72ca1126-3d98-e9b2-12ea-6b65e429a53b,"White, Gavin",D,5,,-0.028253992108329167,0.2822113268076752,0.253957334699346,0.050791466939869204
fbcf5c7b-e2f6-d4dc-e865-f537963946fc,"Melanson, Jacob",F,15,,0.12010148310560424,0.641770520992429,0.7618720040980332,0.050791466939868885
6488121e-ed37-2c24-34b7-84a6b947486c,"Carroll, Joe",LW,130,475.0,0.8343677235467324,5.768242994524051,6.602610718070784,0.050789313215929104
beb04132-9c13-08d6-e1fb-01fa5272d50c,"Kiviranta, Joel",LW,21,111.0,0.3894040458211577,0.6675439785714411,1.0569480243925988,0.05033085830440947
db323125-e53d-b2b8-277f-f2c91384f549,"Bowlby, Henry",LW,15,57.0,0.41647292205872655,0.2954639136648437,0.7119368357235702,0.047462455714904685
2e4b21f4-9426-ca70-4bb7-b7107d5d3c93,"Groshev, Maxim",D,24,,0.24607271870212555,0.8929224878547493,1.1389952065568747,0.047458133606536446
12687ef0-6348-9e50-7885-e5292a10eda7,"Callin, Drew",F,5,,-0.10162865552375809,0.33828385695808305,0.23665520143432495,0.04733104028686499
7336b864-27d6-7481-edab-db81bedbee4a,"Jardine, Sam",D,20,76.0,0.11374599879936809,0.829900905090358,0.943646903889726,0.0471823451944863
f9c21b86-8a2b-b378-5127-75e172925146,"Reinbacher, David",D,2,,-0.03046736380062158,0.124748164415335,0.09428080061471342,0.04714040030735671
1f96dae9-d63f-c6da-686b-351c8fc8c14c,"Day, Logan",D,141,399.0,2.182914102807011,4.415023775525245,6.597937878332256,0.04679388566193089
34f1d587-08e6-10f2-c48d-54fb50d3b881,"Firstov, Vladislav",F,27,143.0,0.8653008127289303,0.3952751251324085,1.2605759378613388,0.0466879976985681
e85322f9-3cab-0b5b-4435-ed9cd9ef008c,"Dzingel, Ryan",F,30,108.0,-0.12792422435070733,1.5094691339854034,1.3815449096346961,0.0460514969878232
db9c8af3-01e3-2f51-4cfd-cabf439c3c0f,"Skoog, Wilmer",F,7,,-0.20047555088094804,0.5160158194600443,0.31554026857909623,0.045077181225585176
b3585f9c-6b5b-057f-4b5f-0931b9714c57,"Brabenec, Jakub",F,7,,-0.15367006888946314,0.4673039376734732,0.3136338687840101,0.04480483839771573
f2566bc6-bfea-c074-e304-be4d0e8006e2,"Kambeitz, Dino",RW,23,,-0.2881125715764758,1.3117120446634305,1.0235994730869546,0.044504324916824115
e25ac5dd-5c9f-292e-3d0d-98f423829cce,"Anisimov, Artem",C,53,182.0,-0.3840835812056656,2.6754842351276813,2.2914006539220155,0.04323397460230218
45a2c93b-c050-c12e-b8d2-9d002eef5804,"Zary, Connor",C,11,42.0,0.1738911518904671,0.28722096678614956,0.46111211867661667,0.04191928351605606
c8024fec-51b4-5225-e66f-bd6ebed34b9b,"Wiebe, Jaxsen",RW,9,,0.15669143281963932,0.2204317696392043,0.3771232024588436,0.041902578050982624
49d42dd2-3278-16e3-d4fd-22c863adfade,"Svechkov, Fyodor",C,9,,0.08041875071911515,0.29670445173972443,0.37712320245883957,0.04190257805098217
c622c5d2-2a49-f3e5-6bf7-0e23fa29032e,"Crozier, Max",D,104,247.0,0.9841133992870794,3.296828972871125,4.280942372158204,0.04116290742459812
3df1ae9b-2aa4-e9cb-6921-02b059b862b6,"Caamano, Nicholas",RW,184,741.0,-0.7560042432338863,7.990495342684948,7.234491099451062,0.03931788641006012
da5bdc30-ff02-7a26-4d8b-79c87b128ab4,"Ford, Parker",RW,8,,-0.1329415266000097,0.4446689955889215,0.3117274689889118,0.038965933623613974
5ad461c4-01e6-3090-18c9-0aa215276809,"Gushchin, Danil",F,236,965.0,4.315896026659807,4.835496889218081,9.151392915877889,0.038777088626601224
21555bc9-a08d-032e-ef88-be32e61cd8a0,"D'Amato, Daniel",LW,15,,-0.33674379599015636,0.9140115335581745,0.5772677375680182,0.038484515837867876
34f46eb8-532d-889d-33f8-51b226bd083d,"Vecchione, Mike",F,174,772.0,2.9293534045357097,3.5376203083397266,6.466973712875436,0.03716651559123814
2930b9a2-e32f-9bc1-bad9-327d514a020e,"Phillips, Matthew",RW,30,114.0,1.016005012352268,0.08504896878399479,1.1010539811362627,0.03670179937120876
b460c5a3-506f-26e8-0bd1-3e354b96b1b5,"Sourdif, Justin",RW,176,664.0,2.1500980951035946,4.267634450724158,6.417732545827752,0.036464389464930407
2e33542c-6735-7a9d-beb1-3911e384f921,"McDonough, Aidan",LW,193,730.0,1.2377689157640945,5.796636182521151,7.034405098285246,0.036447694809768116
af4b1383-6455-2988-0dab-f2fd733e167b,"Zhilkin, Danny",C,12,,-0.22361297472768,0.6585063114760868,0.43489333674840686,0.03624111139570057
559157e4-708e-ddcd-71ea-cc5de91a6e20,"Lambert, Jimmy",F,6,,0.014920810538241973,0.2025258578359572,0.21744666837419918,0.03624111139569986
6b122583-dd65-ac45-1516-8d861b35db24,"Bjornfot, Tobias",D,24,54.0,0.168607325820503,0.7000020637745198,0.8686093895950228,0.036192057899792615
6762871d-0826-62ea-33f7-af39ac92c913,"Gatcomb, Marc",C,15,,-0.56958785503103,1.1122513260689877,0.5426634710379576,0.036177564735863844
7140c5e3-c7b4-5dbc-61bf-89b315e97277,"Petman, Ville",F,17,,-0.24058215138014627,0.8467349560929326,0.6061528047127863,0.03565604733604626
a5b7b24c-17f7-9ece-93d4-237da071f7e2,"Alexandrov, Nikita",C,15,59.0,-0.34218126567431345,0.8764361981398244,0.534254932465511,0.03561699549770073
0e6b8ebb-9a77-586f-1784-a1fbbdac5c71,"Wisdom, Zayde",C,15,,0.18979897487232042,0.3374687626957116,0.527267737568032,0.035151182504535465
d028de61-a5f1-fc1b-87ce-7160b5ebbe16,"Chayka, Daniil",D,8,,-0.1815187002771935,0.4605483025311481,0.27902960225395457,0.03487870028174432
7e9f0d8e-e3cb-c9d9-5986-30ccc588774a,"McLaughlin, Blake",F,67,244.0,0.6924346249270682,1.6383325787523004,2.3307672036793687,0.034787570204169685
3fa9dd4a-efae-a4f4-e00c-d5885556b815,"Meyers, Ben",C,57,255.0,0.030883619108112742,1.9452855485364862,1.976169167644599,0.034669634520080685
aac0832e-8972-5a3d-7f15-1ac5c9e80727,"Shaw, Logan",F,190,742.0,1.3920302217102822,5.172912189602431,6.564942411312713,0.034552328480593225
e8fea67a-8042-8fda-08b4-f058368fe357,"Bolduc, Zachary",RW,135,524.0,-1.2294040844348486,5.892484302764261,4.663080218329412,0.03454133495058824
9692be3e-1840-be44-346f-17fd56755724,"Henman, Luke",F,73,288.0,1.462606975506331,1.058718981342392,2.521325956848723,0.034538711737653736
1586746e-cebb-583e-a668-5f66df384eb2,"Bryson, Jacob",D,22,39.0,-0.2551367680112296,1.011086574614412,0.7559498066031825,0.034361354845599205
fc4b5423-4463-8a2b-f319-30916f7c8928,"Olofsson, Fredrik",C,48,162.0,0.3160059491486645,1.3075221947713955,1.62352814392006,0.03382350299833458
1b0ec3d0-fbd0-112f-f859-6c6696f55dee,"Beckman, Adam",LW,234,912.0,-1.1101053954011688,9.009289681029726,7.899184285628557,0.033757197801831444
1e181fe0-11d2-8b93-dfcb-0b3b08076a1f,"Swoyer, Colin",D,6,9.0,0.018508358881551674,0.18246439324507283,0.2009727521266245,0.03349545868777075
af933b87-4f83-feaa-feff-6f90363db186,"Sabourin, Scott",F,218,845.0,1.6220226508320126,5.6272083023904385,7.249230953222451,0.03325335299643326
4140108e-fd7c-f6c9-17ed-54d6cb083bb4,"Clifford, Kyle",LW,145,567.0,-0.3411957507386569,5.119658866509846,4.778463115771189,0.03295491803980131
c0cc293f-af8f-d0d6-d86a-65f9e3ad1df1,"Damiani, Riley",F,198,808.0,1.2304784223118523,5.175010236390661,6.405488658702513,0.03235095282172987
aed2833c-1982-2c81-12d6-ce42690c132f,"Anderson-Dolan, Jaret",C,24,93.0,0.5871198456542365,0.17412234109604313,0.7612421867502797,0.03171842444792832
c8d33732-42a1-d13e-323a-6457dc42307a,"Richards, Justin",C,97,382.0,0.8085836375972467,2.256672419328662,3.0652560569259086,0.03160057790645267
ad46103a-4d3e-9234-dee6-f970fd779e79,"Blidh, Anton",F,188,711.0,0.11142942443241088,5.788597688576454,5.900027113008865,0.031383122941536515
eaab14dd-8505-cdf5-3f38-9f935e6969f3,"Nemec, Simon",D,24,48.0,0.2933747833234557,0.4554656826392066,0.7488404659626623,0.031201686081777594
85ee3269-0c02-823e-7fe2-a1a0b0566cd7,"Chaffee, Mitchell",RW,104,401.0,1.382901016453016,1.825502321958781,3.208403338411797,0.03085003210011343
b2928a2f-57af-15cf-fb3f-b3917e2f5b6a,"Masters, Kyle",D,4,,0.03417717023067664,0.08898869752882355,0.12316586775950018,0.030791466939875046
951d13b9-5872-4030-e350-fde01da2db5a,"Korczak, Ryder",F,4,,-0.11572025986138876,0.2388861276208874,0.12316586775949864,0.03079146693987466
eb2b5a29-1de3-7a50-19d7-044c4c5234be,"O'Neil, Kevin",RW,2,,0.0342388977774594,0.02734403610228986,0.06158293387974926,0.03079146693987463
8df2c45c-6f81-8208-c618-60164a40834f,"Felix, Colin",D,2,,0.021068750835323613,0.04051418304442557,0.06158293387974918,0.03079146693987459
5e3aff3e-8291-6d82-73bc-fe525c00af0b,"Mastrodonato, Keaton",F,2,,-0.05897198491605053,0.12055491879579966,0.06158293387974913,0.030791466939874564
dd368f54-e501-b3b4-cfb1-0168ac8455c4,"Tuomaala, Samu",F,2,,0.035550629115960054,0.02603230476378897,0.06158293387974902,0.03079146693987451
67d7dce3-3de0-3021-706f-3f85c3ac4b11,"Abbandonato, Peter",LW,2,,-0.062087018274385695,0.12366995215413447,0.06158293387974877,0.030791466939874387
4f0a5304-b10d-cc26-c5ba-05b618309cc4,"Trineyev, Bogdan",RW,4,,0.08479176564387357,0.0383741021156238,0.12316586775949737,0.03079146693987434
e087872f-4407-fbe7-103f-4ade27e4d75a,"Sucese, Nate",F,12,,0.06271320889512255,0.30678439438336863,0.3694976032784912,0.030791466939874265
5f3ba977-2b47-50ed-9f99-9fcc71574006,"Jones, Jett",F,2,,0.01612689099397724,0.045456042885771215,0.061582933879748454,0.030791466939874227
9085fb56-a0fb-48b9-366b-f9988acec99d,"Milne, Michael",F,4,,-0.11923636393372164,0.2424022316932184,0.12316586775949676,0.03079146693987419
c9675f23-4447-723a-41d7-6a597d159135,"Vierling, Evan",LW,2,,-0.0660388248494447,0.12762175872919307,0.061582933879748364,0.030791466939874182
157fdd64-36f2-ac7f-b2e3-489f22ef38ad,"Busdeker, D.J.",F,8,,0.33258681726197714,-0.08625508174298391,0.24633173551899323,0.030791466939874154
eb345c6c-ab0e-fdca-aea2-9503bc579991,"McKenna, Jeremy",RW,2,,-0.006121970944733469,0.06770490482448177,0.0615829338797483,0.03079146693987415
f045664f-80a6-44de-69e1-20d9f0ae7af4,"O'Rourke, Ryan",D,8,,-0.1882925914550707,0.43462432697406167,0.24633173551899096,0.03079146693987387
14568715-544f-38ee-cb86-8c20590b8d5c,"L'Heureux, Zachary",LW,10,,-0.027668994333003114,0.3355836637317417,0.30791466939873857,0.030791466939873856
7d668396-9a80-257b-e522-9587e8d1015a,"Friedmann, T.J.",F,8,,0.1818833669696584,0.06444836854933199,0.2463317355189904,0.0307914669398738
23822c5b-b1b1-7513-593a-b49f2969a0ec,"Panwar, Sahil",LW,2,,-0.00612197094473365,0.0677049048244812,0.06158293387974755,0.030791466939873776
ad4b002b-5fc6-4cdc-1d16-192ced8c9b16,"Gaudet, Jake",C,14,,-0.19396004317391033,0.6250405803321406,0.43108053715823025,0.03079146693987359
1f3f339a-0636-6df3-54ca-c39983b31d52,"De Jong, Ethan",RW,4,,-0.025155776457249767,0.14832164421674365,0.12316586775949388,0.03079146693987347
b54241e0-9df6-0411-9ef3-72a06b7f6b73,"Wylie, Wyatte",D,2,,0.0011970361241361097,0.060385897755610776,0.061582933879746886,0.030791466939873443
c3208728-7827-6c33-5a6a-1a08e435a09e,"Kuzmin, Dmitri",D,2,,-0.006121970944733025,0.06770490482447977,0.06158293387974675,0.030791466939873374
335244ec-3806-b028-c666-93782915701e,"Allard, Tristan",C,22,,-0.05998317872677077,0.7373954514039844,0.6774122726772137,0.03079146693987335
d9b8d789-ddd9-9c7c-e52b-575b33e910f8,"Jelsma, Beau",C,4,,0.15763041777779638,-0.03446455001830367,0.1231658677594927,0.030791466939873176
afb0b0bb-bf63-52dc-2656-6bd1c99d80c8,"Quillan, Jacob",C,2,,0.024091627217196338,0.037491306662549725,0.06158293387974606,0.03079146693987303
231a94b8-a063-d545-fed1-3a6b279a5467,"Barbolini, Matthew",F,2,,0.024091627217196338,0.037491306662549725,0.06158293387974606,0.03079146693987303
030cb72b-9d23-dd23-8b2e-6ceac608d8cf,"Barlow, Colby",LW,4,,0.002151055170830571,0.12101481258866079,0.12316586775949136,0.03079146693987284
0660c78a-40aa-215c-b039-bbc205fae8a7,"Kinal, Roman",D,2,,-0.08647566535384835,0.14805859923359396,0.061582933879745616,0.030791466939872808
8425379d-202f-4478-138b-b9d256fa9648,"Pietroniro, Matteo",D,4,,-0.08431393103425275,0.2074797987937422,0.12316586775948946,0.030791466939872364
3b937317-88d9-8fb2-ebd2-268555930325,"Tychonick, Jonny",D,6,11.0,0.24428855589572948,-0.06012910105538352,0.18415945484034596,0.030693242473390992
